2024-05-06 16:32:15,337: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-05-06 16:32:15,337: asyncio: INFO: [MLTrader] Executing the after_market_closes lifecycle method
2024-05-06 16:32:15,337: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-05-06 16:32:15,338: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-06 16:32:15,338: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-06 16:32:15,339: asyncio: INFO: [MLTrader] Executing the before_market_opens lifecycle method
2024-05-06 16:32:15,339: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-05-06 16:32:15,339: asyncio: INFO: [MLTrader] Executing the before_starting_trading lifecycle method
2024-05-06 16:32:15,340: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-06 16:32:15[0m
2024-05-06 16:32:15,340: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-06 16:32:15[0m
2024-05-06 16:32:15,341: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-06 16:32:15,341: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-05-06 16:32:15,341: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-05-06 16:32:15,342: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-06 16:32:15[0m
2024-05-06 16:32:15,342: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-06 16:32:15[0m
2024-05-06 16:32:15,343: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-06 16:32:15,343: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-05-06 16:32:15,343: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-05-06 16:32:15,344: asyncio: INFO: [MLTrader] [34mExecuting the on_trading_iteration lifecycle method at 2024-05-06 16:32:15[0m
2024-05-06 16:32:15,344: asyncio: INFO: [MLTrader] [34mTrading iteration ended at 2024-05-06 16:32:15[0m
2024-05-06 16:32:15,345: asyncio: INFO: [MLTrader] [34mSleeping for 86400 seconds[0m
2024-05-06 16:32:15,345: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
